entropy,energy,mc_dropout,ensemble,hybrid
0.1318307,0.035642326,0.00077195466,0.012465298,0.17889701
0.07320974,0.00890791,0.00044129044,0.0009637661,0.09466161
0.08095556,0.008622201,0.00043091923,0.01033742,0.10547998
0.13288611,0.03223639,0.0005905628,0.003925495,0.18009596
0.09250358,0.027629383,0.00065010786,0.0028192997,0.12319662
0.096825466,0.014688145,0.0005200356,0.0065296367,0.12818852
0.079344235,0.004744751,0.0003915429,0.0020874776,0.102907814
0.106094055,0.030832803,0.00092627853,0.0051198453,0.14248076
0.16792373,0.04761277,0.00092472136,0.010736391,0.230394
0.03225264,0.0017643245,0.0003212914,0.0030634813,0.03675082
0.028671611,0.0009218002,0.00048350543,0.0034280717,0.03166966
0.10843576,0.050034884,0.000621818,0.0057589337,0.14732736
0.220941,0.14744046,0.0012023747,0.009288311,0.31275824
0.080631375,0.005989244,0.0005908385,0.0044027045,0.104811095
0.04338833,0.0021896986,0.00038997084,0.0032899752,0.052372053
0.144858,0.09064609,0.0007330626,0.006501481,0.20162535
0.23343793,0.17545328,0.0015828162,0.032908604,0.33253887
0.22638376,0.38131356,0.0011339337,0.01173529,0.33948556
0.13805659,0.02425287,0.00083723664,0.0049720556,0.18668069
0.076826505,0.07284056,0.00043662637,0.0034291,0.10494772
0.08993308,0.019547211,0.00055559725,0.0018308908,0.11893836
0.16210195,0.11003712,0.0010263473,0.007857829,0.22734587
0.13854156,0.03884103,0.0008467287,0.0059646964,0.18855146
0.052364606,0.02193953,0.00027450174,0.0069691017,0.06654973
0.19969186,0.5999936,0.0010754168,0.006418094,0.31999305
0.061883014,0.005340238,0.00040189177,0.0020333976,0.07851624
0.021578915,0.00031650363,0.00030654296,0.0012900084,0.021692652
0.1973547,0.284431,0.0012146682,0.009401798,0.29093796
0.07446586,0.0070003495,0.0005674362,0.0027449206,0.09626392
0.1142518,0.036774773,0.0008119866,0.0054408163,0.15438455
0.103090174,0.052336577,0.0009236336,0.0051048473,0.14003329
0.07734981,0.020446105,0.0005476102,0.0051244274,0.10139916
0.124726534,0.033987474,0.00072698295,0.004273623,0.16881815
0.13821383,0.028809896,0.0006521493,0.003730759,0.1872731
0.05165545,0.0024950805,0.00043136254,0.0037930682,0.06396838
0.1992938,0.36900443,0.0012464523,0.008322194,0.30056238
0.036944073,0.0012913211,0.00039338693,0.009816743,0.043278705
0.13279483,0.0328078,0.0012390316,0.0117534995,0.18001486
0.02297421,0.00064471294,0.00018716604,0.002882149,0.023672448
0.07041843,0.044366997,0.00041339546,0.0021801665,0.09365192
0.10708245,0.036975414,0.00055306405,0.0027484596,0.1443661
