entropy,energy,hybrid,mc_dropout,ensemble
0.0025809656,-28.616938,-14.3071785,0.044894375,0.025641028
0.05231882,-21.156487,-10.552084,0.11033855,0.034248192
0.04095698,-17.536772,-8.747908,0.1455344,0.09251683
0.06320479,-20.070116,-10.003455,0.032988187,0.06467344
0.00090253324,-28.09344,-14.046268,0.0072489697,0.029477254
0.005034073,-23.439827,-11.717397,0.10220807,0.088558
0.04216251,-25.155582,-12.55671,0.026115147,0.08587036
0.0010543468,-35.960766,-17.979856,0.0926278,0.047065534
0.077925146,-23.730759,-11.826417,0.11371596,0.10616308
0.03204831,-21.53329,-10.750621,0.14439385,0.08201395
0.009086224,-35.99986,-17.995386,0.16750227,0.10624799
0.056379013,-25.48316,-12.71339,0.1362486,0.067045234
0.053938664,-20.486082,-10.216072,0.089879744,0.15099898
0.017861243,-18.627739,-9.304939,0.101104945,0.072491676
0.008922121,-31.602041,-15.796559,0.11748884,0.106356174
0.048195206,-21.271357,-10.611581,0.05284719,0.048910733
0.033562474,-18.639164,-9.302801,0.081506595,0.048506107
0.020343564,-23.703947,-11.841802,0.024647044,0.077458814
0.038986877,-29.443714,-14.702364,0.06074547,0.05134972
0.020687988,-22.855597,-11.417455,0.165838,0.03583022
0.08401852,-20.772884,-10.344433,0.18427345,0.087657
0.004317562,-23.11234,-11.554011,0.0106038535,0.061641704
0.02488207,-30.093061,-15.03409,0.0029604814,0.011566322
0.0016968546,-25.428503,-12.713403,0.018602628,0.035933968
0.02585028,-29.939331,-14.95674,0.031342752,0.09883627
0.08350807,-24.051075,-11.983784,0.081077866,0.13453758
0.043980952,-22.781408,-11.368713,0.13494563,0.1263941
0.006753483,-33.83832,-16.915785,0.11820153,0.11651589
0.04061407,-24.639349,-12.299368,0.031129899,0.037894525
0.00076459546,-24.651283,-12.325259,0.04136175,0.037636757
0.030727427,-23.61639,-11.792831,0.112201646,0.096559785
0.008690713,-37.625237,-18.808273,0.009090158,0.07149085
0.020181235,-24.729174,-12.354496,0.04769269,0.07623659
0.050454922,-23.440826,-11.695186,0.059914146,0.17218672
0.006671113,-42.848988,-21.421158,0.044971187,0.03863993
0.033487897,-20.992798,-10.479655,0.08537706,0.06008525
0.0015519183,-35.811363,-17.904905,0.020853844,0.0712372
0.057130884,-24.959108,-12.450989,0.057620615,0.07185471
0.04486129,-28.6679,-14.31152,0.022910716,0.07580296
0.0648131,-24.494627,-12.214907,0.09874628,0.055301353
0.009069065,-18.338936,-9.164933,0.015193154,0.057356242
0.029668942,-30.376316,-15.173324,0.015437999,0.09893974
0.051009543,-20.723846,-10.336418,0.076178886,0.12801108
0.072685085,-24.9513,-12.439307,0.078427754,0.16763559
0.04696791,-24.183884,-12.068458,0.06957891,0.10999944
0.016482858,-22.216654,-11.100085,0.09760921,0.093499735
0.10102116,-25.324755,-12.611867,0.08571131,0.17168811
0.067244425,-28.292368,-14.112562,0.06811704,0.17357728
0.037367295,-20.01219,-9.9874115,0.030671205,0.028501384
0.0058632335,-24.233273,-12.113705,0.07925501,0.051159427
0.06424869,-20.84365,-10.389701,0.088445716,0.06786278
0.056242872,-21.397692,-10.670725,0.07888045,0.106152914
0.030689284,-27.666664,-13.817987,0.083634585,0.050921217
0.030389614,-21.584345,-10.776978,0.10449398,0.08075225
0.0016047197,-25.937908,-12.968152,0.026207294,0.021514552
0.017156154,-22.53872,-11.260781,0.095419124,0.23425418
0.078995325,-23.001598,-11.461302,0.009367374,0.10071079
5.6719975e-05,-42.252914,-21.126429,0.00044976908,0.002448068
0.012308198,-25.430775,-12.709233,0.10521063,0.06743468
0.049861066,-25.07283,-12.511484,0.20365566,0.1450233
0.0032099155,-34.423645,-17.210218,0.08786504,0.1496826
0.021793852,-23.838583,-11.908395,0.09459224,0.17309159
0.07397373,-21.980497,-10.953261,0.10529503,0.113477565
0.06362685,-20.082497,-10.009435,0.21566251,0.16135453
0.07320888,-32.561226,-16.244009,0.08761046,0.048047565
0.048329458,-30.14865,-15.050159,0.067785636,0.12637022
0.04401015,-23.92401,-11.94,0.17428215,0.10099045
0.05535339,-25.571676,-12.758162,0.12672356,0.121544406
0.051010057,-27.236788,-13.592889,0.043018717,0.107712366
0.0015071497,-25.113857,-12.556175,0.00461241,0.031459566
