entropy,energy,hybrid,mc_dropout,ensemble
0.029410277,27.793495,13.911452,0.010241879,0.047314487
0.0014322628,22.957449,11.479441,0.0035267232,0.03879584
0.1328285,10.983599,5.5582137,0.12552065,0.12956552
0.04638244,15.205467,7.625925,0.05202549,0.13247977
0.048762772,23.782393,11.915578,0.039743084,0.07731535
0.059285346,20.174257,10.116772,0.056041196,0.10395397
0.06449187,16.938475,8.501483,0.06516454,0.1446691
0.06793356,18.518988,9.293461,0.07595314,0.12962614
0.06457275,18.86052,9.462546,0.037402585,0.08365313
0.12398848,20.78671,10.45535,0.16550285,0.12962991
0.022003597,15.312609,7.667306,0.018339647,0.012101214
0.030681312,18.82238,9.426531,0.02865108,0.06084775
0.00016535031,27.979877,13.990022,0.00046788988,0.010694015
0.024548747,21.228434,10.626492,0.017964426,0.043565527
0.12488209,18.920713,9.522798,0.13760477,0.121442854
0.027845206,20.589193,10.308519,0.022752311,0.03003233
0.063286185,19.208933,9.636109,0.058507685,0.07600652
0.11865084,14.825939,7.472295,0.14736672,0.16989581
0.028443038,20.518393,10.273417,0.01616811,0.067317925
0.0040965886,30.17049,15.087294,0.0075202063,0.0047411383
0.023102848,22.347523,11.185313,0.020174572,0.07457047
0.027349299,16.373474,8.200412,0.046557855,0.09365128
0.038791496,17.119963,8.579377,0.045907717,0.018691013
0.10727902,19.231304,9.6692915,0.15018323,0.16994004
0.16895567,24.685375,12.427165,0.21286403,0.22836822
0.032566197,22.154106,11.093336,0.030180201,0.05637744
0.06495428,22.275858,11.170406,0.0782476,0.11619511
0.049875285,19.5195,9.784688,0.05616201,0.11020649
0.019091893,27.702438,13.860765,0.007913437,0.06241272
0.1354404,13.308531,6.721986,0.18079044,0.20756882
0.0010705113,23.589142,11.795106,0.0042513693,0.00464896
0.1316069,19.373356,9.752481,0.11565531,0.14142388
0.1373127,20.644712,10.391012,0.14501488,0.16292882
0.0739256,19.82905,9.951488,0.060785595,0.065598875
0.07135415,17.101751,8.586553,0.1457052,0.17829986
0.06933751,24.236767,12.153052,0.07103526,0.124292836
0.013366432,21.37562,10.694493,0.020434793,0.021983033
0.14389676,11.915112,6.0295043,0.15156612,0.21434714
0.0634727,18.522703,9.293088,0.073768005,0.09903602
0.08663307,13.577216,6.8319244,0.107598245,0.0861459
0.035005584,25.16213,12.598568,0.05678617,0.08086818
0.08007543,15.875691,7.9778833,0.077742085,0.113640025
0.13479334,20.686121,10.410458,0.16201933,0.22410186
0.0372773,19.617556,9.827416,0.029872404,0.04847404
0.075932816,26.236568,13.156251,0.069936745,0.06374553
0.10937239,16.553467,8.33142,0.123692006,0.17029157
0.079948515,15.213057,7.6465025,0.0727069,0.15228318
0.03034003,11.244597,5.637469,0.03966894,0.09563324
0.04289441,19.613182,9.828038,0.07119376,0.15554345
0.02527565,17.559294,8.792285,0.029958561,0.05068282
0.082929656,27.223444,13.653187,0.11588035,0.18157855
0.014871829,25.70923,12.862051,0.027947117,0.103766985
0.10337523,22.056656,11.080015,0.09891332,0.10557107
0.07823189,15.753235,7.9157333,0.08810452,0.110912345
0.059529357,13.345428,6.702479,0.06280255,0.051382996
0.056430236,28.63,14.343215,0.06678079,0.09220335
0.037073847,19.5819,9.809486,0.03968336,0.07684836
0.01369721,31.290358,15.652027,0.010762954,0.0031331205
0.01771125,20.121862,10.069787,0.027247746,0.09460799
0.051842783,26.466917,13.25938,0.045979347,0.024627233
0.008862755,16.788069,8.398466,0.022291519,0.029346932
0.046655376,24.828619,12.437637,0.020017292,0.073261164
0.043208733,19.585508,9.814359,0.03069019,0.087204285
0.15320165,15.950764,8.051983,0.18927541,0.18426184
0.0396716,20.69508,10.367375,0.055221304,0.053994667
0.06279271,17.185194,8.623993,0.04804845,0.13575903
0.03202398,16.921404,8.476714,0.04142117,0.03414915
0.04155551,18.549625,9.29559,0.033273064,0.08523091
0.04679995,15.610773,7.8287864,0.08533855,0.12695266
0.051388104,31.286774,15.669081,0.056786127,0.17551965
0.11169378,19.196093,9.653893,0.13289122,0.23661238
0.008969693,17.7858,8.897386,0.026650751,0.05619118
0.11625836,10.283128,5.199693,0.19607869,0.18884648
0.038499698,21.72701,10.882755,0.037454214,0.082929164
0.024824595,25.290379,12.657601,0.010780239,0.019085748
0.14564355,23.05027,11.597957,0.17558274,0.14755003
0.02907514,20.837814,10.433445,0.02925319,0.1526662
0.05584228,18.114416,9.085129,0.06522974,0.08584282
0.058337335,27.240883,13.6496105,0.06978759,0.15092763
0.0101508275,24.213285,12.111718,0.008341432,0.03580466
0.0679506,20.087147,10.077549,0.070569396,0.08943829
0.020491235,18.227468,9.12398,0.016241184,0.079307884
0.082763135,18.371925,9.2273445,0.08754368,0.13902906
0.002295981,16.684595,8.343446,0.019668821,0.0076343124
0.061836965,25.080818,12.571327,0.06536103,0.15363722
0.04252158,20.484526,10.263524,0.076379925,0.07474654
0.013480843,27.25053,13.632006,0.015502672,0.19102599
0.036871966,22.072395,11.054634,0.037932027,0.10132596
0.0267374,20.536367,10.281552,0.040682297,0.06844917
0.0002097185,31.816195,15.908202,0.0009258121,0.0011897616
0.057314284,22.28099,11.169152,0.051761154,0.08522298
