entropy,energy,mc_dropout,ensemble,hybrid
0.10860072,0.028223902,0.0006198883,0.035460293,0.14596418
0.13618158,0.10089961,0.0006848648,0.014367625,0.19099148
0.20235172,0.9150157,0.00083803385,0.022013918,0.3555568
0.13728185,0.16423331,0.00081810355,0.018249169,0.19812866
0.11275554,0.20143871,0.00081144273,0.033929214,0.16708753
0.14187321,0.29775947,0.0018651634,0.012884498,0.21635555
0.08788174,0.03467356,0.0002573207,0.01254423,0.11753407
0.15827656,0.13285632,0.0009483546,0.027924567,0.22474171
0.15320423,0.06727511,0.0006910488,0.008540139,0.21184629
0.12846719,0.13693546,0.0012711585,0.023760289,0.18337841
0.1567796,0.74031633,0.0004724264,0.0040201917,0.27633098
0.101566486,0.13693804,0.0009704232,0.034769416,0.1457261
0.19617136,0.17188706,0.0008568466,0.011376455,0.2812319
0.18229787,0.23498587,0.00066222996,0.0048835427,0.26738977
0.09005124,0.087231725,0.00069348514,0.035967603,0.12521555
0.20134477,0.5898837,0.0013185292,0.015709773,0.3254137
0.19728552,0.44090894,0.0014007092,0.017953247,0.3065663
0.16782199,0.5067966,0.0004299134,0.022114828,0.27114946
0.14997469,0.15732217,0.0010206848,0.009942859,0.21528387
0.16612928,0.11213155,0.0008444041,0.03156896,0.2339015
0.1915583,0.20536265,0.0007937178,0.0067904294,0.2777335
0.22857885,0.83073384,0.0017306805,0.015581906,0.38481808
0.14944266,0.79269475,0.0005216524,0.017572165,0.2706905
0.13962851,0.21548331,0.00089686364,0.0230259,0.2059425
0.11053005,0.123287,0.00078852475,0.025523975,0.15706585
0.07358531,0.015092913,0.0006028488,0.018670097,0.09579311
0.19397257,0.43318388,0.0008690506,0.022508964,0.3012465
0.15209517,0.14003132,0.0007978529,0.021369696,0.2167238
0.16036434,0.1297629,0.00085796416,0.016365573,0.22739059
0.14434928,0.32276696,0.0005700849,0.0058985054,0.22203131
0.15164652,0.14966658,0.00079868734,0.014520496,0.21694736
0.12306075,0.16029786,0.00045079738,0.010760382,0.17787576
0.121889316,0.25291818,0.00080156326,0.023915395,0.18442148
0.1269889,0.034389,0.00045409054,0.021581382,0.17224671
0.12657142,0.053688135,0.000993073,0.018572614,0.17336792
0.15720622,0.2277304,0.0008918196,0.022567227,0.2316281
0.13977002,0.086115666,0.00074047595,0.0076167732,0.19470763
0.14548741,0.08276273,0.0009842813,0.021942407,0.20241387
0.1088544,0.09866328,0.0008275509,0.014490232,0.15254435
0.15993457,0.26154208,0.0010512918,0.022494048,0.23843506
0.16470508,0.17268392,0.0008186996,0.018026277,0.2372594
0.18450144,0.10954108,0.0005240515,0.010736942,0.25938782
0.18936284,0.2679096,0.0008725673,0.016094863,0.28018814
0.18093888,0.28766227,0.001091361,0.012716651,0.2701429
0.15988436,0.31057042,0.0009702295,0.018019333,0.2426977
0.12824316,0.0600387,0.0007592514,0.023165435,0.17626907
0.10685153,0.036987133,0.00051865727,0.013300374,0.1442903
0.17893724,0.1943204,0.00090809166,0.018242553,0.25909212
0.14452033,0.18806338,0.0008986145,0.017099917,0.21036623
0.11627574,0.027390817,0.0015058815,0.02918066,0.15663317
0.21483234,0.18128097,0.00058971345,0.02431722,0.30818164
0.15084866,0.13057251,0.0009771287,0.023020267,0.21414314
0.12931149,0.12400547,0.00105533,0.018026337,0.18341747
0.04385409,0.009181727,6.6457316e-05,0.0076197237,0.053656317
0.13220836,0.6397998,0.00093719363,0.02495633,0.23305574
0.1657683,0.11116636,0.00056405365,0.0036270916,0.23331094
0.14906383,0.18762226,0.0006740391,0.018920973,0.21668673
0.12925267,0.061317198,0.00062728673,0.029766515,0.17779507
0.1918259,0.42750886,0.000991255,0.02391015,0.29774028
0.24910578,0.8031077,0.000917919,0.008494914,0.4111079
0.2380461,0.81976455,0.0017244369,0.029229745,0.39709985
0.22967108,1.1918992,0.0014941245,0.02752781,0.41826499
0.09885041,0.05413388,0.0011161864,0.012502775,0.13460658
0.22971499,0.78999585,0.0012919307,0.025739372,0.3828081
0.14424288,0.20827669,0.0006315857,0.019460067,0.21176428
0.10739931,0.08008813,0.0008695051,0.0077551156,0.14886609
0.13226002,0.12405691,0.0011812449,0.022136316,0.18754907
0.116579376,0.049495284,0.00046963245,0.011080228,0.15901165
0.16352919,0.2040857,0.00088489056,0.021342322,0.23838867
0.120214805,0.15703264,0.0012462884,0.00846152,0.17360377
0.2061502,0.24591729,0.0011790544,0.015179932,0.3017416
0.14766572,0.52600807,0.00079578906,0.029416695,0.24463482
0.18688169,0.25412765,0.0009146482,0.019151732,0.27549732
0.16835831,0.11175121,0.00095529854,0.015458927,0.23698783
0.13557287,0.042012062,0.0015230924,0.024987057,0.18493526
0.07434961,0.06577413,0.0006871894,0.01800266,0.101341866
0.15754586,0.59999275,0.001100406,0.033349395,0.26500234
0.1016456,0.02157466,0.00026860088,0.020597346,0.13564155
0.083000325,0.046613988,0.00031958148,0.013805196,0.11175686
0.20196238,0.23489697,0.0010634065,0.03530605,0.29490605
0.15052453,0.18828622,0.0008725971,0.026058316,0.21878994
0.17993218,0.16960172,0.0009860992,0.023594916,0.2583002
0.14995804,0.2153197,0.0010334402,0.025547802,0.22038613
0.20240189,0.9017339,0.0012610406,0.013214871,0.3544532
0.17398454,0.8782328,0.0011422634,0.025461376,0.3126009
0.14230077,0.424577,0.0011345521,0.021322861,0.22816154
0.092695035,0.025131986,0.00039888173,0.006594375,0.12342794
0.0641303,0.010983879,0.00045785308,0.017875217,0.082195915
0.15933087,0.44274095,0.000883013,0.025653705,0.2536036
0.18169694,0.64038175,0.0013402998,0.019396082,0.30237567
0.17905138,0.44591054,0.0014816821,0.025550842,0.28148624
0.11766768,0.49179214,0.0012635142,0.014011711,0.19962311
0.17110483,0.109332025,0.00088375807,0.0066637546,0.24061832
0.15176961,0.11463303,0.0008082837,0.018232882,0.21402353
