entropy,energy,mc_dropout,ensemble,hybrid
0.09375181,0.015530728,0.0010063872,0.013358079,0.12405858
0.10023293,1.072713,0.001257062,0.024848402,0.22655901
0.15989275,0.05808091,0.0012684315,0.011981502,0.22039558
0.072604194,0.022090457,0.0006412864,0.009383097,0.095038265
0.038336143,0.0014597701,0.00050761923,0.013960563,0.045250487
0.12881479,0.027782952,0.00073228776,0.01537554,0.17421857
0.11877475,0.017824218,0.0011562407,0.017873496,0.15928555
0.06364563,0.010035444,0.00063310564,0.005609773,0.08143371
0.1256413,0.1432847,0.0007696003,0.019815184,0.17998418
0.078397155,0.013714343,0.00055506825,0.020745464,0.10240635
0.11600539,1.7685483,0.00097094476,0.03886719,0.31013024
0.07758074,0.08426863,0.00066256523,0.009266041,0.1074989
0.07812543,0.011331128,0.001034826,0.018827379,0.10181541
0.17918642,0.14638445,0.0008598268,0.03135155,0.25520453
0.08191869,0.009281549,0.0010161847,0.017558798,0.106943645
0.1507931,2.0490692,0.001317054,0.024036929,0.3836133
0.13422267,0.05455387,0.00040118396,0.0060501173,0.1841538
0.15735981,0.62200236,0.002743721,0.03130564,0.26668704
0.14690204,0.10645255,0.0006900728,0.018938586,0.2064875
0.098718025,0.030926501,0.00046078116,0.016634077,0.13237032
0.14044245,1.8309002,0.00378415,0.03384354,0.34984484
0.05281057,0.032228068,0.00077173486,0.013275005,0.06822931
0.08148481,0.038798004,0.0015408993,0.023704194,0.10894488
0.04998534,0.0043684733,0.0006314665,0.010644969,0.06181277
0.20688622,0.52515644,0.0014380068,0.04995063,0.32744968
0.13577181,0.040903237,0.0005905777,0.017217264,0.18511572
0.1728911,1.5546391,0.00037933514,0.037517883,0.37084812
0.13679008,0.13779068,0.0004992634,0.04397209,0.19510345
0.08645604,0.008408618,0.0011490732,0.014902204,0.11321737
0.1448772,0.0553246,0.0011452436,0.01803954,0.19913492
0.1465463,0.043337315,0.0008878559,0.026997715,0.20041175
0.12511365,0.18915345,0.00088247657,0.023163304,0.1832993
0.15559654,0.07808651,0.00061964244,0.009067357,0.21615022
0.06813556,0.015560258,0.0006339811,0.010018714,0.08820647
0.102997,0.0769471,0.0023792833,0.019103907,0.14242664
0.08136884,0.008744109,0.0018999428,0.018595591,0.10612653
0.06583475,0.0067844614,0.0006817281,0.018101327,0.0842105
0.10778449,0.95529586,0.001061961,0.0571194,0.22675206
0.11687647,0.473327,0.0006335974,0.044880882,0.19688378
0.13298565,0.13175404,0.0012744218,0.019724213,0.18924496
0.10713605,0.025559584,0.00063046813,0.024081126,0.14367862
0.036381125,0.0048347926,0.0007144511,0.040998682,0.042812344
0.09333308,3.841745,0.0014622658,0.026388302,0.4616157
0.09390452,0.022678772,0.0012410581,0.021337591,0.12490404
0.08928618,0.017729316,0.000560537,0.008952819,0.11800239
0.08866278,0.014128383,0.00094273686,0.03687799,0.1168116
0.104382046,0.36687428,0.00056017935,0.023772612,0.16998771
0.08023068,0.0148178525,0.00044240057,0.023370437,0.10507024
0.10584497,0.024707302,0.00096446276,0.018204838,0.1417962
0.09558834,0.10247436,0.0006684959,0.032283865,0.13431282
0.16771895,0.20119216,0.0007787496,0.06308669,0.2439973
0.09095866,0.04457757,0.0023299307,0.025439858,0.12271608
0.068179145,0.0069876495,0.0010569841,0.009612724,0.08750987
0.119705476,0.074265726,0.0009939522,0.038664684,0.16557631
0.12200497,0.043072015,0.00094189495,0.019090667,0.16603813
0.12337656,3.7239237,0.00046781823,0.03783235,0.4932547
0.14624694,0.19434375,0.001482442,0.03511764,0.213338
0.11570874,0.08779685,0.001023382,0.0142848715,0.16117795
0.112970255,0.029586947,0.00063901395,0.010121927,0.15220061
0.08577423,0.014812064,0.0012479126,0.008206189,0.11282895
0.14188425,0.09570655,0.0013513118,0.03257218,0.19851449
0.114786565,0.045547724,0.0006905347,0.03027688,0.15615341
0.13339093,0.15221919,0.00073236227,0.021283597,0.19162084
0.1587035,0.28752,0.0013889223,0.017366774,0.23900777
0.13988374,0.06467587,0.0020615757,0.010160223,0.19297206
0.09985863,0.032225754,0.0008034259,0.058185264,0.13408165
0.10571175,0.13509499,0.0007935241,0.017793156,0.1513653
0.08799532,0.0129929865,0.0005684793,0.0074033216,0.11577702
0.15897782,0.48232076,0.0014102161,0.031288505,0.25660732
0.13913502,0.11662242,0.0008190572,0.03221552,0.19651487
0.13680081,0.05682214,0.0017753094,0.008625701,0.18796284
0.14673987,0.6567406,0.0008993,0.04975362,0.25489244
0.16651879,0.07981564,0.0011543632,0.027050316,0.23159078
0.06593122,0.22178751,0.0005807951,0.021085098,0.103346504
0.117836416,2.424285,0.0017749518,0.042420194,0.3706441
0.08359529,0.007854146,0.0011699945,0.02118525,0.109164216
0.153601,1.3162056,0.0014359057,0.041280597,0.32277638
0.10668083,0.3276962,0.002086997,0.026483655,0.16974291
0.14156261,3.0532317,0.0012772232,0.037508152,0.45943677
0.14479795,0.46301883,0.00097329915,0.036153674,0.23505414
0.09262896,4.7648997,0.0017573833,0.05790142,0.54221433
0.12831119,0.0858519,0.0006724745,0.012749441,0.17864554
0.11993385,1.7438554,0.00086161494,0.033319384,0.3134466
0.17611592,0.19621168,0.0008853823,0.015196264,0.2553103
0.13551588,0.74921966,0.001591742,0.05215268,0.24735527
0.13793385,0.29320508,0.0009699464,0.05015727,0.21043919
0.12596802,0.13199204,0.0021344274,0.028541327,0.1794435
0.14256214,0.114338875,0.00063028187,0.007342227,0.20110996
0.06821015,0.007942121,0.00077718496,0.0074948,0.08763761
0.112453006,0.06805983,0.0007524863,0.009252831,0.15487668
0.16272041,0.41435552,0.000595741,0.014357865,0.25583932
0.13893604,0.2410807,0.00064755976,0.031118765,0.20723543
0.057373624,0.0039056377,0.0005693659,0.028816305,0.07211315
